company_id,ticker_empresa,nombre,tipo,ticker,mercado,moneda,isin,cusip,ratio,precio,fuente_precio
30525698412,A3,,ordinaria_ar,A3,BYMA,ARS,,,,3425.0,iamc/yfinance
30503087967,AGRO,,ordinaria_ar,AGRO,BYMA,ARS,,,,40.2,iamc/yfinance
30522780606,ALUA,,ordinaria_ar,ALUA,BYMA,ARS,,,,968.5,iamc/yfinance
30677237119,AUSO,,ordinaria_ar,AUSO,BYMA,ARS,,,,3455.0,iamc/yfinance
30500011072,BHIP,,ordinaria_ar,BHIP,BYMA,ARS,,,,354.5,iamc/yfinance
30709967424,BOLT,,ordinaria_ar,BOLT,BYMA,ARS,,,,46.4,iamc/yfinance
30500179151,BOLT_2,,ordinaria_ar,BOLT_2,BYMA,ARS,,,,,iamc/yfinance
30500006613,BPAT,,ordinaria_ar,BPAT,BYMA,ARS,,,,2230.0,iamc/yfinance
30715471953,BYMA,,ordinaria_ar,BYMA,BYMA,ARS,,,,309.75,iamc/yfinance
30525406756,CADO,,ordinaria_ar,CADO,BYMA,ARS,,,,563.0,iamc/yfinance
30629827060,CAPX,,ordinaria_ar,CAPX,BYMA,ARS,,,,4275.0,iamc/yfinance
30504249227,CARC,,ordinaria_ar,CARC,BYMA,ARS,,,,20.4,iamc/yfinance
30652254248,CECO2,,ordinaria_ar,CECO2,BYMA,ARS,,,,522.0,iamc/yfinance
30501062150,CELU,,ordinaria_ar,CELU,BYMA,ARS,,,,266.5,iamc/yfinance
30657864427,CGPA2,,ordinaria_ar,CGPA2,BYMA,ARS,,,,1975.0,iamc/yfinance
33526316989,COME,,ordinaria_ar,COME,BYMA,ARS,,,,45.42,iamc/yfinance
30709130354,COUR,,ordinaria_ar,COUR,BYMA,ARS,,,,3400.0,iamc/yfinance
30587480359,CTIO,,ordinaria_ar,CTIO,BYMA,ARS,,,,2120.0,iamc/yfinance
30715591231,CVH,,ordinaria_ar,CVH,BYMA,ARS,,,,9440.0,iamc/yfinance
33657865279,DGCE,,ordinaria_ar,DGCE,BYMA,ARS,,,,1850.0,iamc/yfinance
33657865589,DGCU2,,ordinaria_ar,DGCU2,BYMA,ARS,,,,1625.0,iamc/yfinance
30501999470,DOME,,ordinaria_ar,DOME,BYMA,ARS,,,,64.2,iamc/yfinance
30658275522,ECOG,,ordinaria_ar,ECOG,BYMA,ARS,,,,3035.0,iamc/yfinance
